features,n_features,train_mae,test_mae,train_rmse,test_rmse
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'quarter')",6,1.27073840116757,1.267039292308677,2.293366837867746,2.28062074616803
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'quarter')",5,1.2707400722391613,1.267042724696136,2.293367462027894,2.280620131056547
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'year')",6,1.27091035835888,1.267180784363759,2.2933389748148754,2.2805949580685296
"('rolling_24_mean', 'lag_24', 'hour', 'day', 'year')",5,1.2709040290640294,1.2671808342601867,2.293379116504637,2.2806665289295864
"('rolling_24_mean', 'lag_24', 'hour', 'year')",4,1.2709048946715256,1.2671827757361755,2.29337930706691,2.28066605453455
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'year')",5,1.2709114040301421,1.2671838793197943,2.2933392646296267,2.2805944693565934
"('rolling_24_mean', 'lag_24', 'hour', 'day', 'year', 'quarter')",6,1.270919305750504,1.2671980113810106,2.293321253658036,2.280581110221394
"('rolling_24_mean', 'lag_24', 'hour', 'year', 'quarter')",5,1.270920534793961,1.267201069454857,2.2933215660222697,2.280580598414695
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'year', 'quarter')",7,1.27093278788138,1.2672312809481558,2.2933020045429373,2.2805883537064773
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'year', 'quarter')",6,1.2709342521844282,1.2672341411944779,2.293302307703548,2.2805878430008635
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",6,1.2710114546493803,1.2672977516607093,2.2932594183663424,2.2804384143525964
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month')",5,1.2710124687494506,1.2673006802252484,2.2932599352230705,2.2804378601986675
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day')",5,1.271016399740417,1.2673058908364314,2.293290931190756,2.280500432997381
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek')",4,1.2710172230513261,1.267308692678473,2.2932913067553224,2.280499832824632
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",6,1.2710203826563176,1.2673132159854643,2.2932413668179357,2.2804223489013533
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'quarter')",5,1.271021477208204,1.2673163935542358,2.2932419184264363,2.2804217684616654
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,1.2710459180154194,1.2673596681304533,2.2932151757510844,2.2804283438574364
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",6,1.2710471927569078,1.2673633919823581,2.2932156962398076,2.2804277701509523
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",6,1.2712058778048076,1.2674936505796504,2.2932293559982884,2.2804767810745403
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'year')",5,1.27120659834066,1.2674953373323885,2.2932294907556376,2.280476376127296
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",7,1.2712124159903126,1.2674958455814362,2.2931887236373294,2.280404313200318
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",6,1.2712132267866418,1.2674982622269189,2.293188943990446,2.2804038798341137
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,1.2712217669033148,1.2675121877534843,2.2931704320942567,2.2803896442052713
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",6,1.271222609498884,1.267514695160103,2.29317067252188,2.280389187957534
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,1.2712359298937177,1.2675456423682279,2.2931501098361458,2.28039621243403
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,1.2712369992745365,1.2675483360581994,2.2931503417398784,2.2803957584143015
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'day')",4,1.2786757122082568,1.2746643602107128,2.2928773413866295,2.2800317603679257
"('rolling_24_std', 'rolling_24_mean', 'lag_24')",3,1.2786772099612824,1.2746655860132816,2.292877697289683,2.28003124130072
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'day')",5,1.2786829796284824,1.2746772455031803,2.2928305900578754,2.279947912900858
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month')",4,1.2786843846194023,1.2746784347378037,2.292831116530569,2.2799474493043173
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'day', 'quarter')",5,1.2786943127983748,1.274699633948283,2.2928129031607134,2.279934909596886
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'quarter')",4,1.2786957456380517,1.274700891360325,2.292813457455961,2.27993442175862
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'day', 'quarter')",6,1.2787122163683373,1.2747394594197448,2.2927968736782036,2.2799441092994903
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'quarter')",5,1.278714124376263,1.274741164383835,2.292797403873355,2.27994362848652
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'day')",5,1.2788360939301884,1.27483160287201,2.2927887525455364,2.2799085190235937
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek')",4,1.2788374943839942,1.2748330587114571,2.292789048579817,2.2799080360046124
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day')",6,1.2788445736031517,1.2748452290079069,2.2927418385718905,2.279824247427364
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month')",5,1.2788463241421721,1.2748467813679554,2.2927422918810176,2.2798238057754117
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'day', 'year')",5,1.2788567214840583,1.2748579328267902,2.2928254662443224,2.2800149601303716
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'year')",4,1.278857960421253,1.2748588850041622,2.2928256039465227,2.2800146002509933
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'quarter')",6,1.2788556679490137,1.2748679427453389,2.292723733493702,2.27981056940011
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'quarter')",5,1.2788576681189874,1.2748695717261274,2.2927242130857377,2.2798101042535652
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'day', 'year')",6,1.2788736477800136,1.2748827511342065,2.2927685897679115,2.2799205025797913
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'year')",5,1.2788751212109564,1.2748841343399138,2.292768831766627,2.279920122843951
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'day', 'year', 'quarter')",6,1.2788814805408388,1.2749053064552087,2.292751264655706,2.279909224492056
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'year', 'quarter')",5,1.278883101373128,1.274907042921262,2.292751524019687,2.2799088255444575
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'quarter')",7,1.2788740618911203,1.2749095411202769,2.29270691602887,2.279819319114208
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'quarter')",6,1.2788762063887462,1.2749112053503782,2.2927073723713636,2.2798188614640367
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'day', 'year', 'quarter')",7,1.2788885745094782,1.2749322462316621,2.2927394848716123,2.279917947309013
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'year', 'quarter')",6,1.278890425486569,1.2749342975577478,2.2927397377198373,2.279917550013033
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'year')",6,1.2790122762715708,1.2750221250263654,2.2927367186492584,2.279891898369897
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'year')",5,1.2790132981795457,1.2750231787631274,2.2927368199223253,2.279891584460836
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'year')",7,1.279031546529832,1.2750491123285346,2.2926796462380827,2.279796990240742
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'year')",6,1.2790328538236437,1.2750505151437905,2.292679839170084,2.279796644102401
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'year', 'quarter')",7,1.2790411422775925,1.275071710890837,2.292661876406729,2.2797850135310433
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'year', 'quarter')",6,1.2790427388337853,1.2750731100472605,2.2926620851098116,2.2797846485491227
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,1.2790499507782997,1.275098723342398,2.292649424571129,2.2797933958622885
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'year', 'quarter')",7,1.2790518260942132,1.27510059826152,2.292649627090801,2.2797930331348257
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'day')",6,1.2793198406886808,1.275476286876882,2.2912318749095064,2.2784316693968947
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'day')",5,1.2793136507360254,1.2754780839453475,2.2912854766171207,2.2785245541588655
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month')",5,1.279320315267326,1.2754781652251839,2.291232426754478,2.2784310497182747
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour')",4,1.2793138656960519,1.2754793903814308,2.2912858422689526,2.2785239053834783
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'day', 'quarter')",6,1.279326847882677,1.275492758215464,2.291211493306845,2.2784165502738425
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'quarter')",5,1.27932766902951,1.2754946892092554,2.2912120758591428,2.2784159014087475
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'quarter')",7,1.2793371002745682,1.2755243562466383,2.2911929081436124,2.2784254984146743
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'quarter')",6,1.2793382996345244,1.2755262160160998,2.2911934641301137,2.278424859089634
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'day', 'year')",6,1.2795129802180139,1.2756788339901555,2.2912254671942143,2.278501913839453
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'year')",5,1.2795133258719134,1.275680161267439,2.2912255983679812,2.2785014815431155
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'year')",7,1.279535061865463,1.2756911750732558,2.2911601796571506,2.2783968246787705
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'year')",6,1.279535823782371,1.2756924824191311,2.2911604213772576,2.278396338537341
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",7,1.279533383049201,1.2757046753578396,2.2911219124241655,2.278285498359781
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month')",6,1.279534074330103,1.275706559456698,2.2911223813014736,2.2782849158106537
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'day', 'year', 'quarter')",7,1.2795402497684916,1.275706573343786,2.291140199253833,2.2783835876476473
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'year', 'quarter')",6,1.279541239238195,1.2757081142607831,2.2911404596725173,2.2783830773224896
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day')",6,1.2795279620901323,1.2757161582656842,2.291175757509284,2.2783789460177055
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek')",5,1.2795283626098843,1.2757172015791236,2.2911760559722323,2.278378350399802
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",7,1.2795417393693769,1.275721035481004,2.2911010119538466,2.278269581291675
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'quarter')",6,1.2795426791577569,1.2757229875536855,2.2911015096824077,2.2782689703037713
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'year', 'quarter')",8,1.279540490327492,1.275725915077474,2.2911265295120296,2.27839233125918
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'year', 'quarter')",7,1.2795416496729264,1.275727492744177,2.2911267829013484,2.278391823793931
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",8,1.279553688400936,1.2757576036563705,2.2910814625983082,2.2782779720489286
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",7,1.2795546955111878,1.2757596313523085,2.29108193482419,2.2782773713504043
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",7,1.2797248545707263,1.2759137571810448,2.2911154991222564,2.278356473297984
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'year')",6,1.279725307878015,1.2759147570159284,2.2911155910944063,2.2783561063794444
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",8,1.2797452092363557,1.275921276481854,2.291049917080558,2.2782507782762784
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",7,1.2797459661565331,1.2759225805795222,2.291050104534036,2.278250343374889
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",8,1.279751305990446,1.2759373889121923,2.2910293860378736,2.278236715650214
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",7,1.2797520732943062,1.2759389761418203,2.291029590265192,2.2782362568994468
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",9,1.2797513112828032,1.275960387792607,2.2910148954549836,2.2782450341796134
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",8,1.2797523785284408,1.2759620561074294,2.2910150930853463,2.278244579113882
"('rolling_24_mean', 'month', 'day', 'year')",4,1.3205764493889884,1.3175615094928081,2.3754006943365455,2.364581474930539
"('rolling_24_mean', 'month', 'year')",3,1.3205789531873393,1.3175650631227698,2.3754008873331194,2.364581783799472
"('rolling_24_mean', 'day', 'year', 'quarter')",4,1.3205838420080362,1.3175770739309571,2.375389900926693,2.36457604154438
"('rolling_24_mean', 'month', 'day')",3,1.3206157976515995,1.3175776108581032,2.3754424131691714,2.364588540258323
"('rolling_24_mean', 'day', 'year')",3,1.3205921464952353,1.3175798958374263,2.3754234065507833,2.3646202701424217
"('rolling_24_mean', 'year', 'quarter')",3,1.3205866147616416,1.3175805390417918,2.3753901087197624,2.364576356054217
"('rolling_24_mean', 'month')",2,1.3206192662884622,1.3175818725670676,2.3754428113226416,2.3645890200502135
"('rolling_24_mean', 'year')",2,1.3205941147426332,1.3175826161355686,2.3754235381277153,2.364620478334387
"('rolling_24_mean', 'day')",2,1.3206233393549498,1.317588520376461,2.3754599022629845,2.364622336419974
"('rolling_24_mean', 'day', 'quarter')",3,1.3206218579069517,1.317591367179073,2.3754318049392094,2.3645820586205555
"('rolling_24_mean',)",1,1.320625787107892,1.3175922708537104,2.3754602068840223,2.364622671804134
"('rolling_24_mean', 'quarter')",2,1.3206251372741984,1.3175955956404897,2.3754322272059576,2.3645825415103126
"('rolling_24_mean', 'month', 'day', 'year', 'quarter')",5,1.3206099008329941,1.3176239203905817,2.3753771502430037,2.364586828990874
"('rolling_24_mean', 'month', 'year', 'quarter')",4,1.3206125762059737,1.3176272092916592,2.375377351923743,2.3645871360237796
"('rolling_24_mean', 'month', 'day', 'quarter')",4,1.3206469798829084,1.317639937922496,2.3754154838884274,2.3645939689779416
"('rolling_24_mean', 'month', 'quarter')",3,1.3206509273950706,1.317644786034749,2.3754158848877833,2.3645944379536483
"('rolling_24_mean', 'dayofweek', 'month', 'day', 'year')",5,1.3207249598931265,1.3176911109361116,2.375323984345088,2.36447106923269
"('rolling_24_mean', 'dayofweek', 'month', 'year')",4,1.3207269660676881,1.3176939768079305,2.3753241364895836,2.3644713365196393
"('rolling_24_mean', 'dayofweek', 'day', 'year', 'quarter')",5,1.3207315623632072,1.3177048048023132,2.3753128911674875,2.364465203182269
"('rolling_24_mean', 'dayofweek', 'day', 'year')",4,1.3207410649571512,1.317707276892388,2.375346927592112,2.3645103094498703
"('rolling_24_mean', 'dayofweek', 'year', 'quarter')",4,1.3207337680576752,1.317707789315568,2.375313056683201,2.3644654768508206
"('rolling_24_mean', 'dayofweek', 'year')",3,1.3207425412717344,1.3177094703647043,2.375347025660878,2.3645104833792967
"('rolling_24_mean', 'dayofweek', 'month', 'day')",4,1.3207730466137235,1.3177160618217352,2.3753658520681875,2.3644780000306125
"('rolling_24_mean', 'dayofweek', 'month')",3,1.3207760557909414,1.3177202439098417,2.375366190910784,2.364478431781818
"('rolling_24_mean', 'dayofweek', 'day')",3,1.320780958145015,1.317724316256907,2.3753835356264963,2.3645122116592017
"('rolling_24_mean', 'dayofweek')",2,1.3207835937330072,1.3177280370596287,2.3753837882821167,2.3645125072567446
"('rolling_24_mean', 'dayofweek', 'day', 'quarter')",4,1.3207795363521602,1.3177286888208863,2.3753549617126044,2.364471098502173
"('rolling_24_mean', 'dayofweek', 'quarter')",3,1.3207827042195974,1.3177331411676503,2.375355323185575,2.364471534421674
"('rolling_24_mean', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,1.3207562929532262,1.3177469661473267,2.375299529985985,2.364475693310101
"('rolling_24_mean', 'dayofweek', 'month', 'year', 'quarter')",5,1.3207586537871383,1.3177500987328006,2.3752996897666168,2.364475959579446
"('rolling_24_mean', 'dayofweek', 'month', 'day', 'quarter')",5,1.320804568675901,1.31777306189072,2.3753379455095067,2.3644826433302786
"('rolling_24_mean', 'dayofweek', 'month', 'quarter')",4,1.3208080014248706,1.3177774286036572,2.375338286658681,2.364483064992244
"('rolling_24_mean', 'hour', 'month', 'day', 'year')",5,1.3208796936327396,1.3179447960758102,2.374741947410979,2.3639997456744806
"('rolling_24_mean', 'hour', 'month', 'year')",4,1.3208815166445405,1.3179478347958893,2.374742139872795,2.3639999962452585
"('rolling_24_mean', 'hour', 'day', 'year', 'quarter')",5,1.3208826965854301,1.3179550483186295,2.374729828407017,2.3639935986889484
"('rolling_24_mean', 'hour', 'year', 'quarter')",4,1.3208847184364836,1.3179581095496258,2.3747300364028585,2.3639938532135654
"('rolling_24_mean', 'hour', 'month', 'day')",4,1.3209105639719088,1.3179642452415803,2.374788621633587,2.364009751586202
"('rolling_24_mean', 'hour', 'month')",3,1.3209130700669198,1.31796869839326,2.374789033051963,2.3640101629333077
"('rolling_24_mean', 'hour', 'day', 'quarter')",4,1.320913543916898,1.317973444900739,2.3747766933733616,2.3640024927506085
"('rolling_24_mean', 'hour', 'quarter')",3,1.3209162465334638,1.3179780034056852,2.3747771305190772,2.364002905446594
"('rolling_24_mean', 'hour', 'day', 'year')",4,1.32090594439955,1.3179814875915643,2.3747680003162435,2.364042668899065
"('rolling_24_mean', 'hour', 'year')",3,1.3209071750160852,1.3179837555652496,2.3747681275455585,2.364042825193027
"('rolling_24_mean', 'hour', 'day')",3,1.320931049530886,1.3179916470631836,2.374808745177881,2.3640470612605573
"('rolling_24_mean', 'hour')",2,1.320933260613786,1.3179951389166347,2.374809054960681,2.364047330848352
"('rolling_24_mean', 'hour', 'month', 'day', 'year', 'quarter')",6,1.3209032685333806,1.31799796639951,2.374715854343576,2.3640045223190973
"('rolling_24_mean', 'hour', 'month', 'year', 'quarter')",5,1.3209053257169785,1.3180008902853941,2.374716055939758,2.3640047696898767
"('rolling_24_mean', 'hour', 'month', 'day', 'quarter')",5,1.3209382473391333,1.3180220228431896,2.374758768716219,2.3640144426909973
"('rolling_24_mean', 'hour', 'month', 'quarter')",4,1.3209413487357131,1.3180265954359698,2.374759183211618,2.364014842036877
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'year')",6,1.321055863837158,1.3181136867761434,2.374652978028279,2.3638763888182717
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'year')",5,1.3210573128239609,1.3181159683148642,2.3746531267421744,2.363876602265482
"('rolling_24_mean', 'hour', 'dayofweek', 'day', 'year', 'quarter')",6,1.3210582703083587,1.3181240851808704,2.3746405018748775,2.3638697480553628
"('rolling_24_mean', 'hour', 'dayofweek', 'year', 'quarter')",5,1.32105987078101,1.3181264676055267,2.3746406645011193,2.3638699662222717
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'day')",5,1.321094916369959,1.3181358110590295,2.374699870978567,2.3638862782879384
"('rolling_24_mean', 'hour', 'dayofweek', 'month')",4,1.321097073448116,1.3181392608191809,2.3747002177363536,2.3638866450690657
"('rolling_24_mean', 'hour', 'dayofweek', 'day', 'quarter')",5,1.3210967598248458,1.3181442676635151,2.3746876058353554,2.3638785398099444
"('rolling_24_mean', 'hour', 'dayofweek', 'day', 'year')",5,1.3210848459760676,1.318146318600842,2.374679330849641,2.3639198564334882
"('rolling_24_mean', 'hour', 'dayofweek', 'quarter')",4,1.3210990565161744,1.3181477605738905,2.374687976642487,2.3638789090597294
"('rolling_24_mean', 'hour', 'dayofweek', 'year')",4,1.3210859287568562,1.3181480386784297,2.374679422801349,2.3639199837001317
"('rolling_24_mean', 'hour', 'dayofweek', 'day')",4,1.3211168981670325,1.3181612435746612,2.374720245562839,2.3639240921914912
"('rolling_24_mean', 'hour', 'dayofweek')",3,1.321118653468373,1.3181638939184481,2.374720499137764,2.363924326296088
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,1.3210799814744518,1.318167133807857,2.3746258266405427,2.3638803312385703
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'year', 'quarter')",6,1.3210816392296734,1.3181696844901698,2.3746259833090764,2.3638805424198166
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'quarter')",6,1.321119853003723,1.3181901294038847,2.374668880064065,2.3638900701973795
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'quarter')",5,1.321122313244579,1.3181936539786314,2.37466922930007,2.363890425841992
"('rolling_24_std', 'rolling_24_mean', 'month', 'day')",4,1.3368423636460396,1.3336101842042307,2.3700132818089537,2.3591346930468244
"('rolling_24_std', 'rolling_24_mean', 'month')",3,1.3368450577372415,1.333612598364087,2.370013600759948,2.3591350333553023
"('rolling_24_std', 'rolling_24_mean', 'month', 'day', 'year')",5,1.3368308389160084,1.3336168554368237,2.369969488604121,2.3591267877767845
"('rolling_24_std', 'rolling_24_mean', 'month', 'year')",4,1.3368326043353933,1.3336185632809485,2.3699696243169908,2.359126987352741
"('rolling_24_std', 'rolling_24_mean', 'day', 'quarter')",4,1.336839758042669,1.3336193352353634,2.369999320574575,2.359129778049475
"('rolling_24_std', 'rolling_24_mean', 'quarter')",3,1.3368426875026853,1.3336221445727696,2.3699996558593446,2.359130112962123
"('rolling_24_std', 'rolling_24_mean', 'day', 'year', 'quarter')",5,1.3368269547735208,1.3336252393047496,2.369956088390763,2.3591233759997627
"('rolling_24_std', 'rolling_24_mean', 'year', 'quarter')",4,1.3368287952703912,1.3336271119155605,2.3699562343436607,2.3591235760333436
"('rolling_24_std', 'rolling_24_mean', 'month', 'day', 'quarter')",5,1.3368448785687788,1.3336428044950313,2.3699904461303776,2.3591417907616394
"('rolling_24_std', 'rolling_24_mean', 'month', 'day', 'year', 'quarter')",6,1.3368289749227151,1.3336433106199903,2.369949842214777,2.3591336513841266
"('rolling_24_std', 'rolling_24_mean', 'month', 'year', 'quarter')",5,1.3368309802707696,1.3336452757364083,2.3699499846048675,2.359133848724656
"('rolling_24_std', 'rolling_24_mean', 'month', 'quarter')",4,1.3368479853374715,1.3336457614807706,2.3699907674542606,2.3591421218940205
"('rolling_24_std', 'rolling_24_mean', 'day')",3,1.33688209991996,1.333654788547263,2.3700615649517722,2.359209915269218
"('rolling_24_std', 'rolling_24_mean')",2,1.3368839565120922,1.333656564674604,2.3700617529786068,2.3592100882036338
"('rolling_24_std', 'rolling_24_mean', 'day', 'year')",4,1.3368781926136275,1.3336714035273554,2.3700262674791084,2.3592087856908472
"('rolling_24_std', 'rolling_24_mean', 'year')",3,1.336879375224006,1.3336727165913083,2.3700263287993795,2.3592088774033186
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'day')",5,1.3369207591261616,1.3336775144860147,2.369976797241857,2.3590737234667345
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month')",4,1.3369236326497047,1.3336801316008915,2.369977079395683,2.3590740329382145
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'day', 'year')",6,1.3369056739516305,1.3336811067116978,2.3699329050208644,2.359065905367159
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'year')",5,1.3369073337721085,1.3336826167042564,2.369933016955812,2.3590660801440473
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'day', 'quarter')",5,1.336917880122475,1.3336848402958819,2.369962577100218,2.359068385950244
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'quarter')",4,1.3369208049908845,1.3336878347489958,2.369962874806514,2.359068690901797
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'day', 'year', 'quarter')",6,1.3369021424257712,1.3336887573739498,2.369919231934442,2.359062058374067
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'year', 'quarter')",5,1.3369039903345368,1.333690337964354,2.369919353271122,2.3590622341659735
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,1.3369058109528804,1.3337067077329827,2.3699126732677467,2.359072272993339
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'day', 'quarter')",6,1.3369233745787097,1.333708216096261,2.369953328484947,2.359080278706158
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'year', 'quarter')",6,1.3369076951757919,1.3337085777529654,2.3699127911790017,2.359072446036058
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'quarter')",5,1.3369264222395725,1.3337109875389999,2.3699536125904253,2.359080579486719
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'day')",4,1.3369634003065016,1.3337250273636914,2.3700251866511355,2.359149221547812
"('rolling_24_std', 'rolling_24_mean', 'dayofweek')",3,1.336965348825911,1.3337265614056921,2.3700253466074495,2.3591493729037687
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'day', 'year')",5,1.3369541855270861,1.3337367068604944,2.3699898092789233,2.3591481918679786
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'year')",4,1.3369552127237363,1.333737838658506,2.3699898549578067,2.3591482668211197
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'day')",5,1.3372916318731727,1.3341386273240685,2.369336681538905,2.3585264596045623
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month')",4,1.3372929574689243,1.3341404711607876,2.369337012420471,2.3585267363884554
"('rolling_24_std', 'rolling_24_mean', 'hour', 'day', 'quarter')",5,1.337284684226184,1.3341441422763078,2.369321182412006,2.3585205978548593
"('rolling_24_std', 'rolling_24_mean', 'hour', 'quarter')",4,1.3372861617103196,1.3341462741288999,2.3693215310246822,2.358520867753471
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'day', 'year')",6,1.3372955540055893,1.3341601912631726,2.369287719525477,2.358515422724355
