features,n_features,train_mae,test_mae,train_rmse,test_rmse
"('rolling_24_mean', 'lag_24', 'hour', 'day', 'year', 'quarter')",6,0.29415819127384385,0.2933314006012653,0.5384582944573915,0.5355688775497282
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'year', 'quarter')",7,0.2941605865302892,0.29333711656564976,0.538453758078832,0.5355701841534162
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'year', 'quarter')",6,0.2941604908484995,0.2933371454929074,0.5384538682914265,0.5355700926306054
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month')",5,0.29417307232846734,0.29334669348750136,0.5384430626302711,0.5355361763818125
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",6,0.29417360404495396,0.2933471880422917,0.5384429012328581,0.5355362628800542
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'quarter')",5,0.2941750929070884,0.29334897008705696,0.5384387855307735,0.535532174243842
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",6,0.29417556953517743,0.2933493431189573,0.5384386148215644,0.5355322650689132
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek')",4,0.29417622423838874,0.2933526324454961,0.5384507697027094,0.5355515055230194
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day')",5,0.2941767566227069,0.2933529799016544,0.538450647853947,0.535551617076909
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",6,0.29418228624085374,0.29335953981364676,0.5384327796810362,0.5355332022294043
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,0.29418266428880024,0.29335965425026783,0.5384326172362999,0.5355332937048952
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",6,0.2942440247278104,0.29341896544216167,0.5384298225942286,0.5355307936562822
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",7,0.2942442602303414,0.29341910346610106,0.5384297360745455,0.5355308740238235
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'year')",5,0.2942428728053755,0.29342083802611363,0.5384394644020852,0.5355482820434285
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",6,0.2942430731002778,0.2934210268687423,0.5384394048063947,0.5355483705356816
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",6,0.2942459751406964,0.293421801030122,0.5384254996911296,0.5355270834904278
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,0.29424622217977314,0.2934218887376174,0.5384254070680585,0.5355271674732458
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,0.29424911865096776,0.2934284551699223,0.5384206276596812,0.5355283110251813
"('rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,0.2942489874330514,0.2934284764889885,0.5384207177379925,0.5355282263036587
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month')",4,0.2957661962360225,0.29484449891875786,0.5383847908912257,0.5354599315768817
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'day')",5,0.29576675349750975,0.2948451832699136,0.5383846145849163,0.5354599897533099
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'quarter')",4,0.2957684862400749,0.2948478115589139,0.538380702139325,0.5354566980097009
"('rolling_24_std', 'rolling_24_mean', 'lag_24')",3,0.2957670655450859,0.29484790102868036,0.5383956871650417,0.5354798660735075
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'day')",4,0.2957675731985332,0.29484842760005614,0.5383955595160421,0.5354799563430487
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'day', 'quarter')",5,0.29576897398946117,0.2948484554651928,0.538380518110589,0.5354567605150632
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'quarter')",5,0.2957727274417929,0.29485488269284627,0.5383770319211939,0.5354585283035487
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'day', 'quarter')",6,0.2957730815548677,0.2948554586657226,0.5383768545392754,0.535458590934868
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month')",5,0.2958136291304973,0.29489519354661037,0.5383656568527038,0.5354333678619126
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day')",6,0.2958140011019438,0.29489575496252884,0.5383655002979989,0.5354334257378832
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek')",4,0.2958144708358038,0.29489781650260627,0.5383765917210785,0.535453399919973
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'day')",5,0.2958148154551715,0.2948981350011967,0.5383764808461996,0.5354534867176063
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'quarter')",5,0.2958159276609203,0.2948984890305221,0.5383614739271555,0.5354299812765111
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'quarter')",6,0.2958162902987859,0.2948990264070613,0.5383613099718281,0.5354300432853913
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'quarter')",6,0.2958205084295179,0.29490555979583166,0.5383576283624512,0.5354317056234035
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'quarter')",7,0.2958208091710023,0.29490593478408866,0.5383574709126432,0.5354317677156789
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'year')",4,0.2958252869070961,0.29490820861341016,0.5383865176897185,0.535478020861366
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'day', 'year')",5,0.2958255528102393,0.2949082948878848,0.5383864486243918,0.5354780952952549
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'year')",5,0.29583002903831584,0.29491179771985127,0.5383735590670731,0.5354559946587861
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'day', 'year')",6,0.2958302828445558,0.2949120674284359,0.538373456150059,0.5354560543847056
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'year', 'quarter')",5,0.2958316572392122,0.2949148279634042,0.5383695425496368,0.5354531056974561
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'day', 'year', 'quarter')",6,0.29583186872315165,0.29491503300720784,0.5383694341310173,0.5354531685419813
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'year', 'quarter')",6,0.2958326941498471,0.29491832952280184,0.5383667444422414,0.5354548388935075
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'month', 'day', 'year', 'quarter')",7,0.2958328405839,0.2949185041405166,0.538366638076594,0.5354549023324335
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'year')",5,0.29587210202903563,0.2949579550095985,0.5383674039830734,0.5354515991820746
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'year')",6,0.2958722532103471,0.2949581129084672,0.5383673471568781,0.5354516684790684
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'year')",6,0.2958759446937981,0.2949610959061615,0.5383544010233662,0.5354294723463946
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'year')",7,0.2958760582682751,0.2949612139946051,0.5383543131378281,0.5354295296868785
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'year', 'quarter')",6,0.2958775919768847,0.29496420280293245,0.5383502850727393,0.5354264257355066
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'year', 'quarter')",7,0.29587771630167825,0.29496434036486,0.538350192025423,0.5354264860884682
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'year', 'quarter')",7,0.29587901171422915,0.2949678304810134,0.5383473342221676,0.5354280732261647
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,0.2958790650373602,0.2949679860062346,0.5383472431857573,0.5354281340767296
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month')",5,0.29596088252172764,0.29508824272593853,0.5380264201642285,0.5351192783698315
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour')",4,0.2959614255860264,0.29508883746905556,0.5380389079498172,0.5351413487168151
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'day')",6,0.29596163969228295,0.2950890781419053,0.5380262332085921,0.5351193762206902
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'day')",5,0.29596214464284,0.29508965980770874,0.5380387744779171,0.5351414744285143
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'quarter')",5,0.2959626340307845,0.2950914386794747,0.5380217102386701,0.5351155395821683
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'day', 'quarter')",6,0.2959633141843418,0.29509226790173354,0.5380215147096264,0.5351156427378231
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'quarter')",6,0.2959658286871163,0.2950973946465798,0.538017456217022,0.5351172931895696
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'quarter')",7,0.2959663618133935,0.2950980035356708,0.5380172680518428,0.5351173961422366
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month')",6,0.2960210346187011,0.2951491690139881,0.5380027233084004,0.5350878836939548
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",7,0.29602168937341883,0.2951499114590689,0.5380025588735794,0.5350879784846253
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek')",5,0.29602224794721166,0.29515162487788166,0.5380152681152727,0.5351100830723822
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'quarter')",6,0.2960231239451598,0.2951519005238234,0.5379978966615141,0.5350839640602721
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day')",6,0.29602285994958005,0.2951523569371352,0.5380151536388403,0.535110202135179
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",7,0.2960237171292284,0.29515260975773827,0.5379977240404221,0.5350840639532255
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'year')",5,0.2960267570018777,0.29515414152242886,0.5380283241498776,0.535138564605591
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'day', 'year')",6,0.29602707540773565,0.29515455229211224,0.5380282545403802,0.5351386657779187
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",7,0.2960271679461145,0.2951576380982494,0.5379934282318255,0.535085587177902
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",8,0.2960276178011982,0.2951582820995848,0.5379932627953422,0.5350856867754745
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'year')",6,0.2960319350234719,0.29515828772546426,0.5380134599360631,0.5351140857629506
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'year')",7,0.2960322559123056,0.2951586566829477,0.5380133536829438,0.5351141780371322
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'year', 'quarter')",6,0.2960331394347582,0.2951609491520533,0.5380088300597846,0.5351107228319435
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'day', 'year', 'quarter')",7,0.2960334072941348,0.29516133761126956,0.5380087177850482,0.5351108192185382
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'year', 'quarter')",7,0.29603307589487476,0.2951636055133164,0.5380055836816374,0.5351124350399099
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'year', 'quarter')",8,0.29603328159583325,0.2951638476245538,0.5380054736541614,0.5351125318886688
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'year')",6,0.2960861898744856,0.29521738031274253,0.5380046526681368,0.5351073446385415
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",7,0.2960864187467014,0.2952177415969141,0.5380045966616191,0.5351074371049485
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",7,0.2960907579464076,0.2952209797497761,0.5379897223904309,0.5350827308706915
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",8,0.2960909793057965,0.2952212466236838,0.5379896330593059,0.5350828175665854
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",7,0.2960921305930378,0.2952234066404322,0.5379849695087483,0.5350791817372437
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",8,0.29609233854145905,0.29522367261988675,0.5379848745652297,0.5350792724414475
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",8,0.2960925465263623,0.29522543175626015,0.5379815366440046,0.5350807879752075
"('rolling_24_std', 'rolling_24_mean', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",9,0.2960926968795445,0.29522562934749763,0.5379814438893864,0.5350808790027685
"('rolling_24_mean', 'month')",2,0.30564070511669733,0.30494348996440124,0.558229075322633,0.5557858000607107
"('rolling_24_mean', 'month', 'day')",3,0.3056406798499277,0.3049435885825868,0.5582289514410862,0.5557856375398864
"('rolling_24_mean', 'quarter')",2,0.30564079182600595,0.30494536233432246,0.5582265721691093,0.5557841385780576
"('rolling_24_mean', 'day', 'quarter')",3,0.3056407624479383,0.30494542240289374,0.5582264418468409,0.5557839746592479
"('rolling_24_mean',)",1,0.30564782799988316,0.3049505645839306,0.5582333299299366,0.5557941085991245
"('rolling_24_mean', 'day')",2,0.3056478649107688,0.3049506640401685,0.5582332320839611,0.5557939880501214
"('rolling_24_mean', 'month', 'year')",3,0.3056483012917178,0.3049547220370712,0.5582212202667258,0.555785313116987
"('rolling_24_mean', 'month', 'day', 'year')",4,0.30564824939816027,0.3049548083302744,0.5582211478499532,0.5557851930485203
"('rolling_24_mean', 'month', 'day', 'quarter')",4,0.3056468591372119,0.30495683342889357,0.5582227129537064,0.555786442883795
"('rolling_24_mean', 'month', 'quarter')",3,0.30564690145700785,0.3049568717432764,0.5582228376403736,0.5557866025982743
"('rolling_24_mean', 'year', 'quarter')",3,0.30564889272718104,0.30495716971766135,0.5582186805255039,0.5557838694780161
"('rolling_24_mean', 'day', 'year', 'quarter')",4,0.30564879622134505,0.3049572150027121,0.5582186037177809,0.5557837473745907
"('rolling_24_mean', 'year')",2,0.305656040008685,0.3049623507519119,0.5582265837535099,0.5557946311646252
"('rolling_24_mean', 'day', 'year')",3,0.30565603230643235,0.30496241221148696,0.5582265300420679,0.5557945426061929
"('rolling_24_mean', 'month', 'year', 'quarter')",4,0.3056543982517754,0.3049672117619018,0.5582156913713823,0.5557860898539487
"('rolling_24_mean', 'month', 'day', 'year', 'quarter')",5,0.3056542787327314,0.30496722103508733,0.5582156163488708,0.5557859701044895
"('rolling_24_mean', 'dayofweek', 'month', 'day')",4,0.30568727404092805,0.30498515461847536,0.5582123279439425,0.5557618539746209
"('rolling_24_mean', 'dayofweek', 'month')",3,0.30568725328479546,0.30498521788268246,0.558212436434141,0.5557620033770011
"('rolling_24_mean', 'dayofweek', 'day', 'quarter')",4,0.30568769253477673,0.3049870237131393,0.5582097540316625,0.5557600943425975
"('rolling_24_mean', 'dayofweek', 'quarter')",3,0.30568764989129127,0.304987146927527,0.5582098686470822,0.5557602453970244
"('rolling_24_mean', 'dayofweek')",2,0.305694357641939,0.3049922401948633,0.5582167380884553,0.555770410523182
"('rolling_24_mean', 'dayofweek', 'day')",3,0.30569437644774644,0.304992285338766,0.558216653968759,0.5557703012393101
"('rolling_24_mean', 'dayofweek', 'month', 'day', 'year')",5,0.30569391968466947,0.3049942938588488,0.5582045041336858,0.5557614452325212
"('rolling_24_mean', 'dayofweek', 'month', 'year')",4,0.30569394890736795,0.3049943101851688,0.5582045648487838,0.5557615532750505
"('rolling_24_mean', 'dayofweek', 'day', 'year', 'quarter')",5,0.30569462342171244,0.30499678626471305,0.5582018921914967,0.5557599004100002
"('rolling_24_mean', 'dayofweek', 'year', 'quarter')",4,0.30569469170497265,0.30499679637177224,0.5582019569913051,0.555760010666085
"('rolling_24_mean', 'dayofweek', 'month', 'day', 'quarter')",5,0.30569433041244926,0.30499812849355634,0.5582058708831831,0.5557624773606603
"('rolling_24_mean', 'dayofweek', 'month', 'quarter')",4,0.30569438939554017,0.30499825135704717,0.5582059800414055,0.5557626241014099
"('rolling_24_mean', 'dayofweek', 'year')",3,0.3057016033616553,0.30500262755680335,0.5582099822147311,0.5557709740228955
"('rolling_24_mean', 'dayofweek', 'day', 'year')",4,0.3057016122813328,0.30500267541215903,0.5582099385711534,0.5557708958736344
"('rolling_24_mean', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,0.30570054250056194,0.3050074091446528,0.5581987672545733,0.5557620502508054
"('rolling_24_mean', 'dayofweek', 'month', 'year', 'quarter')",5,0.3057006093921357,0.3050074896263726,0.5581988303312746,0.5557621581490578
"('rolling_24_mean', 'hour', 'month')",3,0.305728331680197,0.30505783638464673,0.5580835463350556,0.5556564970189715
"('rolling_24_mean', 'hour', 'month', 'day')",4,0.3057285057710767,0.3050579569408976,0.5580834170088713,0.5556563503096619
"('rolling_24_mean', 'hour', 'quarter')",3,0.30572776395780604,0.30505933325094264,0.5580807358203834,0.5556546453201405
"('rolling_24_mean', 'hour', 'day', 'quarter')",4,0.3057279018007618,0.3050593807448809,0.5580805995897217,0.5556544975578142
"('rolling_24_mean', 'hour')",2,0.305737172917211,0.30506622447105475,0.5580884323376183,0.5556656580095565
"('rolling_24_mean', 'hour', 'day')",3,0.30573732729056735,0.3050664020615558,0.5580883314435314,0.555665553344091
"('rolling_24_mean', 'hour', 'month', 'quarter')",4,0.3057330514318741,0.30506950742971767,0.5580766395341883,0.555657107104097
"('rolling_24_mean', 'hour', 'month', 'day', 'quarter')",5,0.30573314264298596,0.30506952360529427,0.5580765093292872,0.5556569635175856
"('rolling_24_mean', 'hour', 'month', 'day', 'year')",5,0.30573778006580143,0.3050703140268128,0.5580747201368419,0.555655415517579
"('rolling_24_mean', 'hour', 'month', 'year')",4,0.3057376859972476,0.3050703322999093,0.5580747942094777,0.5556555208329168
"('rolling_24_mean', 'hour', 'day', 'year', 'quarter')",5,0.30573750457063875,0.3050723115967428,0.5580718676241814,0.5556537927455448
"('rolling_24_mean', 'hour', 'year', 'quarter')",4,0.30573744596369556,0.3050723254390317,0.5580719463637599,0.5556538997635669
"('rolling_24_mean', 'hour', 'year')",3,0.305746975613048,0.30507835122381893,0.5580809348731064,0.5556658141210667
"('rolling_24_mean', 'hour', 'day', 'year')",4,0.30574707889728464,0.3050784033345242,0.5580808809565045,0.5556657395797517
"('rolling_24_mean', 'hour', 'month', 'day', 'year', 'quarter')",6,0.30574177917299844,0.3050809564030581,0.5580685959685169,0.5556560329937381
"('rolling_24_mean', 'hour', 'month', 'year', 'quarter')",5,0.30574178886768255,0.30508099752855394,0.5580686728187659,0.5556561376650899
"('rolling_24_mean', 'hour', 'dayofweek', 'month')",4,0.30578340832611756,0.3051087083730431,0.5580643021693656,0.5556299517545662
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'day')",5,0.3057835685680305,0.3051088229862667,0.5580641896841287,0.5556298176197654
"('rolling_24_mean', 'hour', 'dayofweek', 'quarter')",4,0.30578264523365645,0.3051101981435069,0.5580614147013608,0.5556279900233715
"('rolling_24_mean', 'hour', 'dayofweek', 'day', 'quarter')",5,0.30578282009921903,0.3051102413864425,0.5580612956672905,0.5556278545679388
"('rolling_24_mean', 'hour', 'dayofweek')",3,0.30579224855724324,0.30511672874308765,0.5580692484732205,0.5556392319351624
"('rolling_24_mean', 'hour', 'dayofweek', 'day')",4,0.30579239142980463,0.30511675241002145,0.5580691625121166,0.5556391378151293
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'quarter')",5,0.3057875426737399,0.3051202530097656,0.5580571412511096,0.5556303542958291
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'quarter')",6,0.30578762607931936,0.3051202917133569,0.5580570280395715,0.5556302231110586
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'year')",5,0.3057915220503314,0.3051205441462865,0.5580555227583182,0.5556290113940752
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'year')",6,0.3057916076430421,0.3051205507339699,0.5580554613703548,0.5556289173973245
"('rolling_24_mean', 'hour', 'dayofweek', 'day', 'year', 'quarter')",6,0.30579117430079616,0.30512199142562524,0.5580525282680023,0.5556271816758046
"('rolling_24_mean', 'hour', 'dayofweek', 'year', 'quarter')",5,0.3057910873511564,0.3051220658235396,0.5580525939758025,0.5556272775618409
"('rolling_24_mean', 'hour', 'dayofweek', 'day', 'year')",5,0.3058013853863281,0.3051292146067252,0.5580616897864605,0.5556393647996558
"('rolling_24_mean', 'hour', 'dayofweek', 'year')",4,0.30580130206340683,0.3051292157880164,0.5580617328942978,0.5556394298001951
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.30579567359043414,0.30513015184088416,0.5580490988866059,0.555629338832682
"('rolling_24_mean', 'hour', 'dayofweek', 'month', 'year', 'quarter')",6,0.30579559668013784,0.3051303205907451,0.5580491627781082,0.5556294323849008
"('rolling_24_std', 'rolling_24_mean', 'month')",3,0.30931435864168483,0.3085525551832523,0.5570598556916324,0.5546023390502518
"('rolling_24_std', 'rolling_24_mean', 'month', 'day')",4,0.30931466300967236,0.3085529216809829,0.5570597317136585,0.5546021916790882
"('rolling_24_std', 'rolling_24_mean', 'quarter')",3,0.3093131325851742,0.3085543503992938,0.5570566958020934,0.5546010698948184
"('rolling_24_std', 'rolling_24_mean', 'day', 'quarter')",4,0.3093134222283663,0.3085546644967665,0.5570565669998652,0.5546009236327091
"('rolling_24_std', 'rolling_24_mean', 'month', 'quarter')",4,0.3093150910145797,0.30856030128126943,0.5570547133224907,0.5546036117524931
"('rolling_24_std', 'rolling_24_mean', 'month', 'day', 'quarter')",5,0.30931533645647175,0.30856058609338965,0.5570545886133396,0.5546034670111792
"('rolling_24_std', 'rolling_24_mean')",2,0.30933029603771134,0.308567248004784,0.5570708895201602,0.5546198388525636
"('rolling_24_std', 'rolling_24_mean', 'day')",3,0.3093305373146709,0.3085675617044613,0.557070805932535,0.5546197466419707
"('rolling_24_std', 'rolling_24_mean', 'month', 'year')",4,0.3093266991648652,0.30856897590074694,0.55705220857201,0.5546020301343364
"('rolling_24_std', 'rolling_24_mean', 'month', 'day', 'year')",5,0.3093268584764629,0.3085692833093962,0.5570521354846173,0.5546019206605795
"('rolling_24_std', 'rolling_24_mean', 'year', 'quarter')",4,0.3093257616715432,0.30857096266857986,0.5570491594027387,0.5546010491760637
"('rolling_24_std', 'rolling_24_mean', 'day', 'year', 'quarter')",5,0.3093258939647579,0.308571276897004,0.5570490827054765,0.5546009392501539
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month')",4,0.3093370205249034,0.30857274712402893,0.55705238012448,0.5545898936178483
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'day')",5,0.3093372316115899,0.30857310492185985,0.5570522665870367,0.5545897555855236
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'quarter')",4,0.30933573956989296,0.308574188613335,0.5570491639929915,0.554588532253293
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'day', 'quarter')",5,0.30933591771639485,0.30857457325459126,0.557049045787659,0.5545883951223651
"('rolling_24_std', 'rolling_24_mean', 'month', 'year', 'quarter')",5,0.3093269196761327,0.30857580510260746,0.5570477006449147,0.5546032345330709
"('rolling_24_std', 'rolling_24_mean', 'month', 'day', 'year', 'quarter')",6,0.3093270142413079,0.3085759839502704,0.5570476251960812,0.5546031256784663
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'quarter')",5,0.30933776592451045,0.3085806800616029,0.5570471013275802,0.5545910459724082
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'day', 'quarter')",6,0.3093378833273001,0.3085808714217011,0.5570469871747635,0.5545909104814807
"('rolling_24_std', 'rolling_24_mean', 'year')",3,0.3093416569595124,0.3085833068496666,0.5570649227727507,0.5546207594848813
"('rolling_24_std', 'rolling_24_mean', 'day', 'year')",4,0.3093417693483511,0.30858355721151565,0.5570648774467318,0.5546206909891788
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'year')",5,0.30934838750959054,0.3085879664428678,0.5570447214125757,0.5545896071792773
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'day', 'year')",6,0.3093485384933267,0.3085881209981272,0.5570446563298292,0.5545895060643681
"('rolling_24_std', 'rolling_24_mean', 'dayofweek')",3,0.3093528963809907,0.3085881893941215,0.5570634382343088,0.5546074544928712
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'day')",4,0.3093530899719381,0.3085884332078474,0.5570633632017862,0.5546073696140155
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'year', 'quarter')",5,0.3093474310975797,0.30859030752791794,0.5570416133409505,0.5545885316839413
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'day', 'year', 'quarter')",6,0.3093475628961423,0.3085904374747002,0.5570415448212946,0.5545884299815149
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'year', 'quarter')",6,0.3093489058735993,0.3085960057019771,0.5570400859331235,0.5545906991374187
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.3093489952086928,0.3085961322505325,0.557040018656755,0.5545905985368921
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'year')",4,0.3093638872207463,0.30860400125553716,0.5570574629779383,0.5546083985898161
"('rolling_24_std', 'rolling_24_mean', 'dayofweek', 'day', 'year')",5,0.30936399608518816,0.30860419049706056,0.5570574239192227,0.5546083367293115
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month')",4,0.30943852544053974,0.308696723344491,0.5569131973180883,0.5544701587822245
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'day')",5,0.3094388601634332,0.3086970920812293,0.5569130678719013,0.5544700275969939
"('rolling_24_std', 'rolling_24_mean', 'hour', 'quarter')",4,0.3094362604389077,0.3086983733688339,0.5569096926205971,0.5544686687824166
"('rolling_24_std', 'rolling_24_mean', 'hour', 'day', 'quarter')",5,0.30943656658396557,0.30869871629716594,0.5569095579210931,0.5544685389794296
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'quarter')",5,0.3094372443153925,0.30870468988723765,0.5569074440000491,0.5544712873300449
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'day', 'quarter')",6,0.3094375133533478,0.3087049511900978,0.5569073137516496,0.554471159079711
"('rolling_24_std', 'rolling_24_mean', 'hour')",3,0.30945588432151194,0.3087124679022555,0.5569252414639533,0.5544888623729011
"('rolling_24_std', 'rolling_24_mean', 'hour', 'day')",4,0.3094562177023837,0.30871269882173913,0.5569251550543513,0.5544887850836591
"('rolling_24_std', 'rolling_24_mean', 'hour', 'month', 'year')",5,0.3094543369021317,0.3087162900919455,0.5569046613564018,0.5544693686535661
